Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
a9edc737742276f4edb3c20ad4493864,West Jordan,Utah,Yes,840
fc43cd906767eddd0ef05aa774e4184b,Roy,Utah,No,840
9b97fa67273583068afb1bd7db24ff13,Sandy,Utah,Yes,840
7c402b6981e9129c3fc45ef06604cbd8,South Jordan,Utah,No,840
4d1b2bbf7d1bb88fe0453ea020e20edb,Brighton,Michigan,No,481
2622817a1eb0e68aebf64d6c6ae38bfa,Plymouth,Michigan,No,481
d1d26ec8eac8a52a4cf87e7bffa089dd,Brighton,Michigan,No,481
20964057270d8d1cfcebfcca4cf72964,Salt Lake City,Utah,No,841
2c49acefbc3aa7febaea323d82af13d4,,Utah,No,
b53fa6b378381e5f5e9dad2fce424ec1,White Lake,Michigan,No,483
974c6d550e2617703c8bd474d9c3d331,Spring Lake,Florida,No,283
f8642110179066a36b8458ce8efe371d,Edgewood,New Mexico,No,870
ebb4b7ad04e938cf6bce6104b4d252d6,,other,No,
195c3789bfe0e5ba9211a6c2688ce81a,South Jordan,Utah,No,840
2e31f124abe81d32948d5a625e60bd1f,South Jordan,Utah,No,840
d53f18620bf1bc4bc6ef9926ad7e0706,Livonia,Michigan,No,481
20246e94e28fa9856c18e26c069bc41a,Ypsilanti,Michigan,No,481
35b1e684f4b9ec2d39ef8d9e05f686f6,West Jordan,Utah,Yes,840
30628594fc7da302cdf717cdb2137802,Salt Lake City,Utah,No,841
40ecc1b3033f3614973f2f493849478c,Clarksville,Tennessee,No,370
9eba06ac6351bc59e2dae64d91bc72b6,South Jordan,Utah,No,840
2406eb2a7dc0009f65d1f5d2d456f815,Riverton,Utah,No,840
b92cd5cf168b47b0a7020d9ac95c9547,Lake Oswego,Oregon,No,970
70124f722354a73347abceb1520d6e1e,South Jordan,Utah,No,840
d588440161323b28c4d570bf39858df7,Riverton,Utah,No,840
f2f40262dbf6a3b05c2f3baf7803fa66,Riverton,Utah,No,840
3b1b42d0f35b2b343507c7a6c7e634a9,,California,No,
4cd97642e5011796bff19bfbcca2c969,South Jordan,Utah,No,840
22e0c4ce5be6113d310c38c62c853ab9,South Jordan,Utah,No,840
3e2439f9d3c1f0d2130db9c4711f9aab,South Jordan,Utah,No,840
730e6f71f62728a32a4f92aeaf113d63,South Jordan,Utah,No,840
0eb2fd75e92b8ac6c17f5455dd1cb696,South Jordan,Utah,No,840
e98328ce6eeefefd74c328b9a18de97b,Milwaukee,Wisconsin,No,532
5fa21c2e5f1ba68022b2916d85048041,River Edge,New Jersey,No,076
fd85d95394fb6da3e81fcef317c89213,South Jordan,Utah,No,840
4f12c7075dbe10003372a53a46be7690,South Jordan,Utah,No,840
f2a71131cdeb7613af769eeaa5945503,Lehi,Utah,Yes,840
364e89027c95dc0640ffcd1d635a4ef6,Memphis,Tennessee,No,381
3e919b9010fd455fcd8c865ca372516a,South Jordan,Utah,No,840
9aeaab507594addb0d6525a6a3172c98,,Utah,No,
e0015f1fc08d78971071482df5d0fe6a,South Jordan,Utah,No,840
2412f04c82e333fa017f2fd27892a4ad,South Jordan,Utah,No,840
5efa300ce99efc5a2c92743940c57b41,,Utah,No,
f54bf56816aecd8e7d85d012e62479ca,Midvale,Utah,No,840
8be92c58ef08d823b0c420deb448643e,South Jordan,Utah,No,840
43b9183929af25e65e6e05e1ba9f06e5,South Jordan,Utah,Yes,840
60bd3e0f05f85839e20b90d0cf575fce,South Jordan,Utah,No,840
37897a675175b577bbc20976eb250641,,Utah,Yes,840
14bd3d1ba6085d01dee503ef8bbdd285,South Jordan,Utah,No,840
4afdf722dc3f651db3e735f9508032c0,South Jordan,Utah,No,840
6c8e046fae184e79c3fa33e554cd3cf2,South Jordan,Utah,No,840
38af89136e5c680a7e6f8b7b0898bb1b,Salt Lake City,Utah,No,841
e4906b767200cb531435bf8f9227dbd2,South Jordan,Utah,No,840
e388603adf7250d47c73bf98446bbb60,,other,No,
45227aad399222d93667eb77be9dd59a,,other,No,
f5d589e7c8d66a0097153281515afee1,,other,No,
daf276a95b0140f36479a59e54306eb6,,other,No,
46c68ad34fc286b9c96303df0e76d053,Payson,Utah,No,846
166bb8ae872e844520cfa885248ec510,,other,No,
f673318d2b34f5a2913d4798cd8639c6,,other,No,
9831d53090b28e508ef32c332c67d8a0,,Utah,No,
9fb312910a719d60d2692d2b8d73075f,,other,No,
7c53c4cfe271dc2c33963cdd12b8de3b,,Utah,No,
194a23a36abe579ec792351264f68570,Park City,Utah,No,840
249d0b6394584ecea0680ce3827906f2,,other,No,
90bc9bdae4accd2f666f1e20c8babd47,,Utah,No,
09df8b14357e2b32d7046a02bb029f75,Dallas,Texas,No,752
b0971e4d1b7d1ff50580f35871797bc7,Salt Lake City,Utah,No,841
c22652964cbce7eada56a37a4c38a46f,Miami,Florida,No,331
57aa976377ed7296a803c8920ab94828,,other,No,
2ac933583fe78d273d819d05f641a7da,Salt Lake City,Utah,No,841
2bab9b25cefc6a5d27ea24487969bacf,Granite Bay,California,No,957
89afecd7ee8801812adaaba2b13d58c7,Salt Lake City,Utah,No,841
91680f48fa50f0b5c92e564dd9c9773a,Spanish Fork,Utah,No,846
758ccf6dbed3b0ceab9d5a5fc3111528,North Salt Lake,Utah,No,840
8e8f8542a697d51b3325871cad6a5eb8,Salt Lake City,Utah,No,841
a8b126f736a3308868ff6a132375b6a8,Salt Lake City,Utah,No,841
bdfad5547dd5121b1616a76217a26245,Minneapolis,Minnesota,No,554
59476076c937fe12e58d525229cdbba2,,Utah,No,
34643e2a5f165802e94113aa08d3c59e,Salt Lake City,Utah,No,841
a969e4b34aba5f255581b5d2e031ef47,Salt Lake City,Utah,No,841
9290bf8776862e4ce0cc64cc37521f71,Phoenix,Texas,No,850
d470964c0d7d3978538f3f935f893d5b,Salt Lake City,Utah,No,841
1e496b4951e19e5f94a01c19885994c6,,Utah,No,
6c4e30c5649c26c8d7710baf05f9e48f,San Gabriel,California,No,917
848b6af64bd3a697fd31065175629489,Honolulu,Hawaii,No,968
ed34532ac3b782561ca800ce1a5e59a4,Santa Fe Springs,California,No,906
2118e493132f69fc6167855d949b9d22,South Jordan,Utah,No,840
f288242f23db17ffa0258daa8cb6331e,South Jordan,Utah,No,840
721b8a6e6a5c7f0be18278633883a7cb,Gillette,Wyoming,No,827
73a3491cc38e285b221aa68f6cf9e51b,Kent,Washington,No,980
880302a8069979408e6b9c83866e56d3,,other,No,
b0b0c28d2ad4e74d4db3d6a0695e0305,Omaha,Nebraska,No,681
5d9aa61fe201355da65e460f7ad10307,Seattle,Washington,No,981
1d9e2f4d3726bcb8c4c7ff041effe09a,Sandy,Utah,Yes,840
32389b1d6795f9731d9a6bba6186006e,Los Angeles,California,No,900
bdf8cbab29fb47ca40ad3021349ab633,Los Angeles,California,No,900
e520b375e2bb550238d453d97bee9423,Bellaire,Texas,No,774
1e9e6688ebf5db0ff61ed726bd564929,Boise,Idaho,No,837
192f50ec0b10c071e6c524c86a73d94b,Salt Lake City,Utah,No,841
96699441b84d5367baee8b3e059c5217,Pullman,Washington,No,991
39fe4cffb8ad6ce40986eec87917a2f2,Mesa,Arizona,No,852
ef200f7093e521af7e05a03ccc472b96,Salt Lake City,Utah,No,841
94570beb5cb1cc5a3e3d1dea04ce5b9c,,Utah,No,
cbb6860ab17f649670a7c857fd9ad524,Salt Lake City,Utah,No,841
81a1373ae99db0f65a12569972f93342,Kirksville,Missouri,No,635
7c8b8ef44ba5d7f45e4d3476e849be89,San Francisco,California,No,941
e615d68c94117cc6040f5b8191562f97,Salt Lake City,Utah,No,841
32ab75363ac0e2e29c2c8149c5d7651b,Park City,Utah,No,840
e5a03ccc2e07e9c139ec2f2c3afb5a18,Salt Lake City,Utah,No,841
f38b2734bcd621b5fe7c9cfcf3115400,Salt Lake City,Utah,No,841
f8024bc7e4db9b3e5e591781ff2ec03a,Draper,Utah,No,840
304a6a4340c2f46bdca534b0c9e4796c,Salt Lake City,Utah,No,841
fb470b51c3182d260d365f00986bd072,Horsham,Pennsylvania,No,190
15c528985983ff31cfb19191d5949fe2,Salt Lake City,Utah,No,841
01632d7a83a10c96d5e965cc285b5047,Salt Lake City,Utah,No,841
7873ddd8a74f9534d9b4d299ad944344,Salt Lake City,Utah,No,841
38460a75c9346432925241232b13b182,South Jordan,Utah,No,840
7f390ea843b33c36eaddbcff0902e23a,,other,No,
4aa31e2b3359c24d684f4bb425667d6f,Pocatello,Idaho,No,832
4e80c8c0dd6450a455ab3a152ebcb00b,Roy,Utah,No,840
b02f6310698c0c302b95c943ad2241cf,Belgrade,Montana,No,597
81bfcedaf86e1dbcd64d16f75954af02,Salt Lake City,Utah,No,841
e714f9aa8756a71a5a1b131f764efe96,,Arizona,No,
1b04de8f91b0761b4d3de620ad0e0065,Duchesne,Utah,No,840
cd3b927e0725d95829474b879d0be94e,Salt Lake City,Utah,No,841
14bc3b17afb36c0aa610e3bffb95fefc,Salt Lake City,Utah,Yes,841
a9021ab6ef5913db90852346d94fb5f7,Humacao,other,No,007
c3b94a662cddb864a295c091890f9e76,Madison,Wisconsin,No,537
40c91249d3cf1be41da8efeca50ac358,,Illinois,No,616
86ee979f0d42efc459209343aa78b9d4,Madison,Wisconsin,No,537
8aaa44aaeb6624918be46caefa761498,Salt Lake City,Utah,Yes,841
522c6f1fe04b3d0408736bb361ef026f,Georgetown,Texas,No,786
708a1465902bbe5cb243c4fdf522c971,Plano,Texas,No,750
bf9abb8d0ff5bf22c375d41be18ceb2d,Malvern,Pennsylvania,No,193
aa186c0ded5256b3878be19ad9ad49a1,Portland,Oregon,No,972
253f59483acdf0e0ebd5524537f49efb,Salt Lake City,Utah,No,841
5e34c71be18d28565dd462e798d59adf,Pittsburg,California,No,945
95c82345ff3cc3d003281fd8785ec08d,Salt Lake City,Utah,No,841
2c1796472c83e1e74bfd985cf410bb7f,Salt Lake City,other,Yes,841
b3d40c10bcfe1161bc3ec9a3f1fcc3a6,Salt Lake City,Utah,No,841
9216567029eab41d9926123d27c7db26,Salt Lake City,Utah,No,841
9bd9ca21e0c13564a6702484f0811b70,Salt Lake City,Utah,No,841
a38977c869b7444d33286bfb08b51045,Roy,Utah,No,840
71ed92e702d5023431be0be33a599d85,,other,No,
8a1af20af323ed73c750608231552ec8,,other,Yes,
e55bd79a0b13c64176203ee7c9a70a83,,Utah,No,841
3bd9c73df6b67be91a144fdd38cb064f,Salt Lake City,Utah,No,841
bcc58a9f27a2c81e8f05a7ce79d3fefc,Issaquah,Washington,No,980
2c2e40c0bec68d50c145fbc929ea5919,Salt Lake City,Utah,Yes,841
c0f80465cb281436610e2b68bdedb313,Salt Lake City,Utah,No,841
8f81e400988494f78c091c045a06de50,North Salt Lake,Utah,No,840
1866631cf483757333bf5e5bfdaf7f5e,,Utah,No,841
35827c9d73b865fcd3c43a356c000efe,Salt Lake City,Utah,No,841
0f3e56d7053881a8dcd01407ab184ad3,Salt Lake City,Utah,No,841
905cc92ff6ec8d7c599c1ade0f4a8761,Draper,Utah,No,840
43a15862b3ce3d98393eb228e127501c,Salt Lake City,Utah,No,841
c61f7517da1e8a0f3447cd625966f3c0,Salt Lake City,Utah,No,841
445740c6628a72f50ef5ae4a49685699,,Utah,No,841
0fdb73ed715fd3bbfb4bf77f32a0bc67,Salt Lake City,Utah,No,841
72e5de2ede3604bd503045e41378a2c6,,other,Yes,
70d564fd18df60edf0a7f4ed4f66c0fc,Las Vegas,Nevada,No,891
90acac7b8d45aa9b9dad43d4f69a4884,Redlands,California,No,923
515b5c332d3e684edf5226a036bd8e79,Salt Lake City,Utah,No,841
63acfcdefa52873b3b2f4a038d68c828,Salt Lake City,Utah,No,841
385d9b69464c303df8a9f0ede3b682ab,Beaver,Utah,No,847
4ef0a13e9a36322ce0ea3f30a082b376,Beaver,Utah,No,847
d0d0f57d5fe79480366798ca04a3e22d,Greenville,Utah,No,847
703147c3c79bbaf55e4842b2353753c5,Beaver,Utah,Yes,847
033b2a1a653a8e6410634274680d4faf,Greenville,Utah,No,847
55384ea36b7c0a523f10158ae9a05566,,other,Yes,
3ab277aecca77a98dc44e22e3e763a2b,Midvale,Utah,No,840
5ea7f8e17d90e48e695e017f7b432169,West Jordan,Utah,No,840
abd884bca65eb7ee01b003a840cf781a,West Jordan,Utah,No,840
41b99e09cb8c0adc4a6e5a93a982684a,Sandy,Utah,No,840
c2f72349ebe7fe7fa1049afb4ed4496c,Salt Lake City,Utah,No,841
8a15fe35855d583985e7ebca10542625,Draper,Utah,No,840
44fea9af3ad7ae8e6ae92adf62baacda,Riverton,Utah,No,840
0c639f8c0c6dcb219fa7f392ffc809ee,Riverton,Utah,Yes,840
ceb772ccfa08ab944b411430db1cb33e,Seattle,Washington,No,981
580b61dc5b7ac966b8731c3000b88df5,Bonita,California,No,919
599da83ad23707aa43a5ff136584abdc,Trabuco Canyon,California,No,926
21e04a1dc8f3740dbdf93f62ca820d2d,Hurricane,South Dakota,No,847
2740b58b7df58683d9a3ff23c2dbc826,San Ramon,Utah,No,945
fd8a34e138bf24dad71c158b93bc63a4,Lexington,Massachusetts,No,024
60ed8e4aded37d8eb39bd39962778f42,Layton,Utah,Yes,840
9076902822975d61608039a51bf31c8b,Turlock,California,No,953
819a06c94b0dcda641fc27e98360d08a,Clearfield,Utah,Yes,840
c968480d17459c61fd651b610acdd540,,Utah,No,
6246a864304da4d954453ddd111aeda6,,Virginia,No,
004baba788df541cc469c0f4f21493d6,,Utah,No,
78e7162947a773cdff4dce74d7397eae,Houston,Texas,Yes,770
2eca1ba1dd908f2c92fddeeb046eb266,Layton,Utah,No,840
eb7c0afba305473ae8f864f7e498079a,Layton,Utah,Yes,840
2c81733a03260a78c87b8d19c9bdcecc,Wilmette,Illinois,No,600
e5bc60abbf9052ac33502c511282645c,San Francisco,California,No,941
bdee617daee0d09ad80204dd1bc44cca,Macon,Georgia,Yes,312
7b209ec293b9c46a4f620df5d6879115,Layton,Utah,No,840
0718f70c77dea4295b0f5cd7e87aa6e9,Layton,Utah,Yes,840
fd43012f40b252ed5f159bef778c078d,Layton,Utah,No,840
6cf9ba3c549e3d43e86745225d9ec361,Layton,Utah,No,840
6eac31860f204d632806cf52aaf0d90e,Hurricane,Utah,Yes,847
a855681a703dc7d9eaac85156c885938,Hurricane,Utah,No,847
4d436ca96cd81f7274adf557b09c4226,Hurricane,Utah,No,847
19a0ba0837fb45e8171053f813e61b96,Provo,Utah,No,846
2a875cff8e142e68bf98abef5cf2afa4,Pleasant Grove,Utah,No,840
3957c2ad024ecc30e6d40c99ce3bbd8f,Alpharetta,Georgia,No,300
1f9e6e3fd42c483e009d0b2ebaf7ea07,Pawtucket,Rhode Island,No,028
35f97b6b3424437d239145856373a97c,New River,Arizona,No,852
6b267aa7c8a5f8f9e9d7fb4a6a14dc37,Los Angeles,California,No,900
d92e5abd6d5a3876e909c066ed40351a,,Utah,Yes,840
8dab9022394efc746b573fb6c82cd59a,Orem,Utah,No,840
31e1b534297a1055177a8b130a7534ec,Dorado,other,No,006
6cf7bdc03440edc7a3137f614b0b56db,Vernal,Utah,Yes,840
009cb0c03c24ae0f15351c8c0b5904e2,Vernal,Utah,Yes,840
fb1d9eadfd3367e86f890e2679059dd1,Salt Lake City,Utah,No,841
601eca526919ff84ccf84150406ac374,Salt Lake City,Utah,Yes,841
7cba1d3bf41d2b7503accd43de1061e9,,Utah,No,
652af29d81f8cba1d0ef2bfc220295f8,,other,No,
a55d14162638bb1ab461937992331d35,,Utah,No,
4d82d15b2525e165c8d613efcb216df8,Woods Cross,Utah,Yes,840
bb5305d12e14c606d14ef5dc0ed495fa,Cresson,Pennsylvania,No,166
c9caa0f2bd94cbc1a23f87997eb807d0,Salt Lake City,Utah,No,841
ce3e1999851f61b39cf33d860dae08c1,Hawthorne,California,No,902
c0a7743e5b9989cfe21c7f56a3b9556f,Cincinnati,Ohio,No,452
6f90a4ad37382a1c5fc2ec553422858b,Rockwall,Texas,No,750
01c423c71c20775be60e32ad1a6c289a,North Hollywood,California,No,916
d56ef3d70d1ac4956850a58c705abc44,Bethesda,Maryland,No,208
6c8be4e3f740b88e45600483592927f2,Livonia,Michigan,No,481
6ca3b43c58f188e5ab91b701703fe3b0,Palo Alto,California,No,943
3e86bef8bb6165305b67d11df6123374,Salt Lake City,Utah,No,841
3ba71c2b5cdc5c53210d592d53e6595a,Scottsdale,Arizona,No,852
219149a64ba4c3f1baeb6b497631a8dd,Salem,Massachusetts,No,019
b4679e5998a7e4428ac0fc3a80de51a8,Westport,Connecticut,No,068
6afb51766a5ba7c3900a195b3c880a8a,Forest Hills,New York,No,113
4a99cc0f62ede17d95b8335cfed9e49c,Salt Lake City,Utah,No,841
2c0d9bf11b9d84ada3bc40a89a3f9690,Salt Lake City,Utah,No,841
524d70b484c7b3e5850532f4b9b7005e,Salt Lake City,Utah,No,841
607cd36d6b17f571d9780665576c118e,Salt Lake City,Utah,No,841
edd2c8b68c9839160c1888ecd09f284a,Sandy,Utah,No,840
86617a32fa9384c5fb228ffd6653a32b,Derwood,Maryland,No,208
cdf57c7146c23ff29df6e2b267e781b7,Salt Lake City,Utah,No,841
28d6b3bf85aa3e9e9b15694757af446c,Brooklyn,New York,No,112
acb5aa502a292bce88be9ce322da8bc6,Briarcliff Manor,New York,No,105
ee68f8cb9a0d2d75d5dbad1ff90b42aa,,Utah,No,840
d4ff236a5717dfd1217c4a13996ef40b,Midvale,Utah,No,840
8f366aae24222ca8dbaeeea76f438b90,Salt Lake City,Utah,Yes,841
6d272eaee11deb5257bdf72c7d8a0736,Salt Lake City,Utah,No,841
363f0652b509e368bc9d46634e3895fe,Salt Lake City,Utah,No,841
fe164534811eebc4f550cc52b6e9d13a,Stuart,Iowa,No,502
9403c548b10e1a34a895b2aba8b3a612,Saginaw,Michigan,No,486
98565318d24a5377a80f86ffb56f2fc0,Salt Lake City,Utah,No,841
12f07345db0d8212f6c5998f86cbb934,Salt Lake City,Utah,No,841
347edc2328c5d00a3acff1874dffc89c,Denver,Colorado,No,802
57899a5d5c68e635a336fad6b7442b8d,Sandy,Utah,No,840
6bc121c0551aed2deeb34a10c8d5afad,Denver,Colorado,No,802
85c939183c1e31d15c5119c81cd1eb40,Salt Lake City,Utah,No,841
678909b267341706932920e14aaf54ca,Salt Lake City,Utah,No,841
8ebaa18a0d649eb8eb589ca11f863156,,other,No,
cabb864df1f4e0bfa1e51712c2c136d2,Fullerton,California,No,928
9d2c3c6c6b19190093533d6dd5f94c8b,Sandy,Utah,No,840
ac3f84f8e3307c705c2c29c5171d6a75,Sandy,Utah,No,840
1ed746f63899577aa38fb450265b86ef,Salt Lake City,Utah,No,841
fbf06b4300cfc70a687b3f950659c144,,Utah,No,840
20fafbf04b95e63f6249ead87743d98e,,New Jersey,No,
f7aab856049fc60ba8b1c8f83e1fa5aa,Salt Lake City,Utah,No,841
046ec38af7e92316b2eaa385b47e5b85,Salt Lake City,Utah,No,841
d98500b4eebb2134cfe0259435522820,Weston,Connecticut,No,068
318a57819e9c5da7f7391f4320014949,Montgomery,Texas,No,773
449736eacfcdda8f0fdac38a95a1a7af,Redwood City,California,No,940
bea577bbb422f33a6b2d78d48cf01d94,East Setauket,California,No,117
422952869efdb796b1b7101e1d4dee4b,Chicago,Illinois,Yes,606
9e71d7c396232865e6baeded4fee7934,Riverton,Utah,No,840
c1d96c49cbd54645f5fa507865098c0e,,Utah,No,841
b5e0a5da4ece1afdd4d2dd4a3371c2bf,Magna,Utah,No,840
1359c628ba254cb9474bed4eab3a715b,Draper,Utah,No,840
7f7eb183053add4653f10f58776dbee3,Chillicothe,Missouri,No,646
4647afb885fae9b86941730ab6e70840,West Jordan,Utah,No,840
8f43eefd1f7531e3220a3dc48430fcd9,Charleston,South Carolina,No,294
6fcbc3cd1fa65d92490e8363ae53b7dc,Salt Lake City,Utah,No,841
1e9c25ec160ab372ab14e4946506d712,Seattle,Washington,No,981
f1932c32a236407895486ff359bb96f6,Salt Lake City,Utah,Yes,841
df02d293d9c0606c1ab524954cdbf8d8,Wailuku,Hawaii,No,967
f7cb47cc8c50e1c2064edabfa5b9f6ca,Evanston,Illinois,No,602
57ce8cdfa5f43ccd32315eb4cdd5334e,West Jordan,Utah,No,840
bd5f6d3411e8fd1397551aea8cca0b06,Salt Lake City,Utah,No,841
00ade8fff8d581684ea38327c831de9e,Salt Lake City,Utah,No,841
b3a58f614dae534eb0eb7ac00f160cea,Merrick,New York,No,115
42b2480433bf04557d442ad9389405c0,Jersey City,New Jersey,No,073
108747595e429d345a7890cfe89e83ef,Falls Church,Virginia,No,220
4cfd6d019c75b2d6ae966d33a933d9ab,Lithia,Florida,No,335
31e2fe9436d3846c52378d7619e90519,Las Vegas,Nevada,No,891
1430a9ff7c80b27a8c715420160ca23d,Salt Lake City,Utah,No,841
406fcf21da541622c0d8f28aa2afef77,Anchorage,Alaska,No,995
bb7465948819bd01ba3a2cc067c0d00c,,Utah,No,841
47920ac1f07cd14470f4ada2528000c2,Santa Clara,California,No,950
5e01bfe1b1ff0d61c6b92ddcadffe633,Orem,Utah,Yes,840
d282eafd10479dc66694237270f82669,Sandy,Utah,No,840
4e87eb9e5a004057fbc20030e0cf4648,Rancho Cucamonga,California,No,917
355da556d83e0acefede3dbdc6b0dbd7,North Platte,Nebraska,No,691
f0bf74eaecc05a3a99e7f1fb2b752bfb,Shawnee Mission,Kansas,No,662
846b5068bb06da850532a8ab3a750e50,Salt Lake City,Utah,Yes,841
06b92770498421b36f77663bdd7d24fb,Calabasas,California,No,913
82ccac0c6094c65f7da25043f9e7b67d,Simi Valley,California,No,930
ef5c6dc33d41d4d6150035d307926af5,Omaha,Nebraska,No,681
155a869f3ead1553b138e2c0c6267166,,Pennsylvania,No,172
bc7bea825fdb2c02a873a646adc5e704,Lagrange,Ohio,No,440
64cc3561934d73fb8cbc0f1e017a5bfd,San Bernardino,California,No,924
141acf9e2e0935bc79154c65484c5f61,Salt Lake City,Utah,No,841
f237993923f7b5fae05c7737d7a1a20d,,other,Yes,
0b2c63d24496fabefe8a52c9c1756129,Pompano Beach,Florida,Yes,330
66ce0d0c520252398944d32fead55a2f,Salt Lake City,Utah,No,841
ab2f5ede1d86cd9d7c2bb9f28407d1b4,,Utah,No,
358469df658dbfb64b56cf6bc2c8d4fd,Draper,Utah,No,840
a0ca987dc0b5de0775652e026e860af3,Conroe,Texas,No,773
7dd41ac7b90b0e55fac66b09c3b0c312,Azle,Texas,No,760
ed469e0ff0d4b5ceb829a30faadc0004,,other,No,
432086d29c49364b2e0b4703c8dfde1d,West Jordan,Utah,No,840
81758c7f10b3ade9ad6f56e6f2640f0b,Glendale,Arizona,No,853
7051edbc8d48825971932dcd20a0ccbe,Salt Lake City,Utah,No,841
1093ac96dec5dd5c64d6bf5c1430f023,West Jordan,Utah,No,840
9747c3796c1cd9f3170e83ab1761a5ce,Vernon,Vermont,No,053
ab5e01b012978a6ff196569119e7d5ed,Salt Lake City,Utah,No,841
ee74e699a406a04e47685e7c1368ad8c,Sandy,Utah,No,840
1510b82ede23a280f070a4b886898f84,Spokane,Washington,No,992
3f5e54d1e91afbf9bd2e37c7255ca077,Spokane,Washington,No,992
f515e9da2c42dd2edff8aa4b22fc5d07,Spokane,Washington,No,992
379e436334405d5a2618d27f6e267776,Olympia,Washington,No,985
590044906689d83ba349779ac28027e6,Spokane,Washington,No,992
1deaa23f022132827bee6fae7edcda34,Spokane,Washington,No,992
e43d29dfa4c17c908fbab0bc2461a193,Wilmington,North Carolina,No,284
2402ebf36706bb89e73ed07c0e87a856,Magna,Utah,No,840
d03cbaf891340c0a7d75a83776d7c1d3,Salt Lake City,Utah,No,841
abe8feca3d892a6ec11a68e4ac349174,Salt Lake City,Utah,Yes,841
c807570448719e8092d8f70c623e8b88,Phoenix,Arizona,No,850
3c8f177fe94b8f4db6c53002c6576429,Salt Lake City,Utah,No,841
f7b5eddf86658992b2ef46396667629e,,other,Yes,
6d79060e1c394cec975a8d4da7b6dfd2,,other,No,
2291adf2b33dc16e1267b3cfed68d835,Wellsville,Utah,No,843
b26df3fa709919d5726995ce6f8cd86c,Salt Lake City,Utah,No,841
6cce5d4634871765691894c088e26429,Wellsville,Utah,Yes,843
d6d9cb31509f0af62b66f48175f25280,Providence,Utah,No,843
87ab07ba5aeb0f6c65f664c5c04716cc,Rexburg,Idaho,No,834
2d9145c4d18fb6b3de0a9328d5b200b8,Wellsville,Utah,No,843
6d329a3d600fbb35f7b594eb28247c4a,Providence,Utah,No,843
5eb4762fb946d16383b542ce20181c52,Logan,Utah,No,843
e1b40bc00efb399bce88875d001e2b96,Logan,Utah,No,843
1def04333be33ebc8b84a505dbc601d9,Birmingham,Alabama,Yes,352
a982ed9e526f8673ae77aaa6127dea36,Capitol Heights,Maryland,Yes,207
1b1641066dbcedc36c3f2ddf4c9132c5,Newton,North Carolina,No,286
798ff68108046da636c9b2438ba84ea9,Wellsville,Utah,No,843
41831923816ae27e736893e3f949fc07,Millville,Utah,No,843
9d027aafaa9691ee454c85d30cf9a426,Millville,Utah,No,843
6aedee37690b4cfe7ef1142c9c1a710c,Bloomington,Indiana,No,474
ca634635c08d473db3945d8a7f20f6f0,Tomball,Texas,No,773
0e62279bac7c37cdd52b1df6069080e0,Logan,Utah,No,843
795380962ff2b4774edb1d87b8539f29,Paradise,Utah,No,843
1e2b209a8dac0b345e3fdadd16b9fe50,Logan,Utah,No,843
a4b8493629547b36d7a029d2b30a925d,Logan,Utah,No,843
b7bf34fb9009c7bbbfa9e18b467bda8e,Logan,Utah,No,843
3ed21bf1dc34dde8b0851bfd64d7b70d,Providence,Utah,No,843
21d915019e067e8b13b8d09eebd29182,,Utah,No,
5d353c4ebe44229d76a91206b581e6d7,Logan,Utah,No,843
84ade0af8f7bde329cb0d80471fc00e6,Wellsville,Utah,No,843
1d8211446f6ef88d7e8697338fa6bd55,Logan,Utah,No,843
b48cd584e83bdb65376a1cfbf25acfaf,Paradise,Utah,No,843
48a6ddb0572dae55bd118778262533e3,Providence,Utah,No,843
4037c85540696dc42ebabd5a40e12634,Logan,Utah,No,843
49486b18cece3148f4f38f5950051cdc,Logan,Utah,No,843
ef3414aa55effef8c3816ab49e9e11ec,Wellsville,Utah,No,843
8091d6431fb5e77b7461a12de2d7a5f3,Wellsville,Utah,No,843
d8e39bed570e42f6480e0e56d1dd3abd,Logan,Utah,No,843
4b3a0506bdae82443985db57027b99ba,,other,No,
ba04170d70b2d6502c516d2cd60743b6,Hyrum,Utah,Yes,843
2029d1b67831d37d62f57ec46a2b629b,Logan,Utah,No,843
149d66de35068768d5e200084499b017,Logan,Utah,No,843
08e23be45120e6a9e99f06cc03339e42,Logan,Utah,No,843
8ce53c1b2450e332bfa0491cf367ffcb,Logan,Utah,No,843
7936e9e6813a20600325daf8e3647c4b,Marlton,Pennsylvania,Yes,080
8d6c946da3a6318b75660c19903e3ea6,,other,No,
678f56eeee20ac261528b02e7a45a729,Orem,Utah,No,840
e3a456413411c261fc6ab9ce90321b1f,Mendon,Utah,No,843
269dd8476c0bac21587ccdfe47f768c9,Logan,Utah,No,843
a4ecb0f05c87d62950a2c2f8706b9346,Hyrum,Utah,No,843
5782abcc1931168afda0da20b099380b,Millville,Utah,No,843
48340e4e65525694e3bbe364f22942d2,Hyrum,Utah,No,843
bfd49b93e83b1a5a30dc57ff24ead14a,Wellsville,Utah,No,843
e9787d4f0f5a044cae31d70160940105,Hyrum,Utah,No,843
91341a9f8dca6979f81a55a78c2b0c34,,other,No,
45f8e5c8684ad87bd0f97bdbce391139,Logan,Utah,Yes,843
2e47458444a931c23e258a0a28630062,Park City,Utah,No,840
6caa4aee0d34a4af8a27099c718c604a,Hyde Park,Utah,No,843
fb25574ded4d6d89ca134df5ce08be9e,Williamsville,Missouri,Yes,639
